"nct_id","alias"
"NCT01380418","NCT01385462"
"NCT01380834","NCT01231048"
"NCT01381874","NCT01355770"
"NCT01382082","NCT01330225"
"NCT01382238","NCT01371500"
"NCT01382316","NCT01244919"
"NCT01384227","NCT00755625"
"NCT01384942","NCT01285128"
"NCT01386242","NCT02349984"
"NCT01389102","NCT00122200"
"NCT01391117","NCT01532557"
"NCT01391858","NCT00631891"
"NCT01391858","NCT02213445"
"NCT01399905","NCT00745277"
"NCT01400373","NCT01328847"
"NCT01400646","NCT01510925"
"NCT01401998","NCT00575705"
"NCT01403285","NCT01386463"
"NCT01407822","NCT01392404"
"NCT01410500","NCT01495559"
"NCT01410812","NCT01421329"
"NCT01413542","NCT00139503"
"NCT01416922","NCT01417039"
"NCT01417000","NCT01468870"
"NCT01417104","NCT01123629"
"NCT01419665","NCT03814785"
"NCT01426334","NCT01456988"
"NCT01427738","NCT01494129"
"NCT01431820","NCT01428856"
"NCT01433913","NCT01528527"
"NCT01438073","NCT01862094"
"NCT01439152","NCT01479335"
"NCT01441791","NCT01585116"
"NCT01442181","NCT01413971"
"NCT01445054","NCT00474578"
"NCT01445080","NCT00343694"
"NCT01445080","NCT01648413"
"NCT01445106","NCT00436735"
"NCT01445119","NCT00438997"
"NCT01445132","NCT00445666"
"NCT01445145","NCT00445640"
"NCT01445158","NCT00445380"
"NCT01445314","NCT00459199"
"NCT01445327","NCT00452946"
"NCT01445340","NCT00477698"
"NCT01445379","NCT00556881"
"NCT01445392","NCT00575770"
"NCT01445418","NCT00647062"
"NCT01445483","NCT00769444"
"NCT01445509","NCT00792545"
"NCT01445522","NCT00810966"
"NCT01445535","NCT00832936"
"NCT01445678","NCT01445665"
"NCT01446718","NCT01998178"
"NCT01446965","NCT00628966"
"NCT01447849","NCT00595036"
"NCT01448915","NCT00496912"
"NCT01451736","NCT01458379"
"NCT01453075","NCT01525342"
"NCT01453283","NCT00437047"
"NCT01454908","NCT00576966"
"NCT01458964","NCT00710918"
"NCT01460875","NCT00634127"
"NCT01468883","NCT00026845"
"NCT01479608","NCT01311453"
"NCT01479868","NCT01727323"
"NCT01484275","NCT01563666"
"NCT01486277","NCT01389960"
"NCT01489371","NCT01673477"
"NCT01494142","NCT00550316"
"NCT01497704","NCT01726101"
"NCT01499290","NCT01500239"
"NCT01503229","NCT01508234"
"NCT01503632","NCT01476852"
"NCT01509014","NCT00971412"
"NCT01510626","NCT02062814"
"NCT01511068","NCT01534156"
"NCT01511653","NCT01585363"
"NCT01514201","NCT01507324"
"NCT01516567","NCT01595048"
"NCT01519427","NCT01510444"
"NCT01527422","NCT01297478"
"NCT01528449","NCT01525030"
"NCT01533181","NCT01387386"
"NCT01534637","NCT00398164"
"NCT01535157","NCT01550692"
"NCT01541540","NCT01792076"
"NCT01548560","NCT01662245"
"NCT01549145","NCT01139554"
"NCT01549444","NCT01545895"
"NCT01550874","NCT01889901"
"NCT01552356","NCT02706366"
"NCT01553539","NCT00974545"
"NCT01557803","NCT01549821"
"NCT01557959","NCT00723138"
"NCT01561014","NCT00499564"
"NCT01563874","NCT00952809"
"NCT01571271","NCT01039246"
"NCT01575522","NCT01542996"
"NCT01580410","NCT00904267"
"NCT01582009","NCT01037257"
"NCT01582074","NCT01433783"
"NCT01589263","NCT01567293"
"NCT01592565","NCT01504269"
"NCT01596062","NCT01469390"
"NCT01599884","NCT01639963"
"NCT01601977","NCT01611870"
"NCT01603992","NCT00679016"
"NCT01606124","NCT01974960"
"NCT01606826","NCT01761058"
"NCT01607931","NCT01540097"
"NCT01609413","NCT01022593"
"NCT01611987","NCT01032707"
"NCT01613118","NCT01622738"
"NCT01613846","NCT02083094"
"NCT01621308","NCT01623999"
"NCT01621737","NCT01987050"
"NCT01626677","NCT01923532"
"NCT01632306","NCT01671202"
"NCT01636414","NCT01514474"
"NCT01637077","NCT02166385"
"NCT01639417","NCT02180594"
"NCT01641406","NCT01330212"
"NCT01643876","NCT02201745"
"NCT01649232","NCT01755793"
"NCT01649791","NCT01003821"
"NCT01651533","NCT01026896"
"NCT01651533","NCT01308398"
"NCT01653093","NCT01705028"
"NCT01654341","NCT01541787"
"NCT01656304","NCT00478413"
"NCT01656603","NCT01861093"
"NCT01663259","NCT01649414"
"NCT01668953","NCT01789632"
"NCT01669538","NCT01845961"
"NCT01673217","NCT00887796"
"NCT01675778","NCT03789500"
"NCT01675947","NCT01664208"
"NCT01676831","NCT01497795"
"NCT01678898","NCT01769001"
"NCT01682031","NCT00935038"
"NCT01682044","NCT00524628"
"NCT01685892","NCT02339181"
"NCT01688531","NCT01718665"
"NCT01691768","NCT01645813"
"NCT01694563","NCT01174745"
"NCT01697748","NCT01927211"
"NCT01698541","NCT01798758"
"NCT01701193","NCT04250467"
"NCT01701466","NCT01470872"
"NCT01701908","NCT01914328"
"NCT01708278","NCT02013440"
"NCT01710215","NCT03404973"
"NCT01710592","NCT00806949"
"NCT01711528","NCT02668731"
"NCT01711970","NCT01801215"
"NCT01713582","NCT02542358"
"NCT01716338","NCT01157637"
"NCT01717573","NCT01851291"
"NCT01718730","NCT00896090"
"NCT01720095","NCT01041053"
"NCT01723943","NCT02032992"
"NCT01725633","NCT02239848"
"NCT01730183","NCT01490242"
"NCT01730950","NCT02671981"
"NCT01731886","NCT00777881"
"NCT01733966","NCT01136434"
"NCT01737073","NCT02508285"
"NCT01739335","NCT01946685"
"NCT01743820","NCT02011555"
"NCT01751087","NCT01799928"
"NCT01753544","NCT01838837"
"NCT01756131","NCT01215006"
"NCT01756885","NCT02851901"
"NCT01757418","NCT00644865"
"NCT01758731","NCT01644266"
"NCT01760447","NCT01472367"
"NCT01771107","NCT02298257"
"NCT01773967","NCT00970164"
"NCT01775033","NCT02306408"
"NCT01777919","NCT01982370"
"NCT01778530","NCT01757652"
"NCT01778647","NCT01233856"
"NCT01779739","NCT03333811"
"NCT01784523","NCT02635126"
"NCT01787877","NCT01787890"
"NCT01788527","NCT01734031"
"NCT01793636","NCT01996722"
"NCT01799993","NCT00805168"
"NCT01805024","NCT02326831"
"NCT01810913","NCT04411121"
"NCT01813864","NCT00797147"
"NCT01820767","NCT02210533"
"NCT01830192","NCT01830179"
"NCT01830933","NCT01836250"
"NCT01841554","NCT01533883"
"NCT01841723","NCT01981512"
"NCT01843621","NCT00318916"
"NCT01843738","NCT02042040"
"NCT01849263","NCT02989532"
"NCT01852981","NCT01330836"
"NCT01862250","NCT02252848"
"NCT01862900","NCT01642290"
"NCT01867294","NCT02257086"
"NCT01868490","NCT01573455"
"NCT01871805","NCT01588028"
"NCT01872858","NCT01862575"
"NCT01875081","NCT01875211"
"NCT01876732","NCT01360983"
"NCT01876810","NCT01900145"
"NCT01885299","NCT01563549"
"NCT01885559","NCT00067977"
"NCT01889316","NCT02041949"
"NCT01891136","NCT00598039"
"NCT01892995","NCT02367586"
"NCT01903954","NCT01281423"
"NCT01906437","NCT02055040"
"NCT01907009","NCT02349347"
"NCT01907802","NCT02925689"
"NCT01909973","NCT01583764"
"NCT01912287","NCT03445143"
"NCT01915095","NCT02701790"
"NCT01917136","NCT01953965"
"NCT01917942","NCT00598520"
"NCT01921101","NCT01071330"
"NCT01925989","NCT02211586"
"NCT01929980","NCT01930253"
"NCT01933750","NCT01910207"
"NCT01935921","NCT01860430"
"NCT01935934","NCT01815151"
"NCT01935947","NCT01846897"
"NCT01935960","NCT01999127"
"NCT01940523","NCT02123095"
"NCT01940809","NCT01938703"
"NCT01941303","NCT01930825"
"NCT01942213","NCT01991730"
"NCT01942694","NCT02015052"
"NCT01942694","NCT02239471"
"NCT01943916","NCT01937962"
"NCT01950221","NCT01571193"
"NCT01950403","NCT01912079"
"NCT01950819","NCT02316938"
"NCT01957579","NCT01377116"
"NCT01965522","NCT02288806"
"NCT01972321","NCT01810055"
"NCT01974323","NCT02786745"
"NCT01978470","NCT01607567"
"NCT01981564","NCT01970085"
"NCT01986738","NCT01832142"
"NCT01988935","NCT01857739"
"NCT01989559","NCT00052988"
"NCT01989572","NCT00005034"
"NCT01989585","NCT01970956"
"NCT01989598","NCT01951495"
"NCT01995123","NCT01947725"
"NCT01996046","NCT02110160"
"NCT02007200","NCT01028001"
"NCT02012699","NCT00693368"
"NCT02016963","NCT03625479"
"NCT02017171","NCT01575379"
"NCT02019979","NCT02254512"
"NCT02020005","NCT01978197"
"NCT02021032","NCT00407953"
"NCT02023281","NCT01787201"
"NCT02027532","NCT01029457"
"NCT02028247","NCT02111395"
"NCT02036281","NCT01875432"
"NCT02037230","NCT01916551"
"NCT02040610","NCT02198222"
"NCT02044172","NCT00632983"
"NCT02052908","NCT02048735"
"NCT02053155","NCT01904370"
"NCT02054741","NCT02066168"
"NCT02057692","NCT02055768"
"NCT02058290","NCT01460485"
"NCT02058290","NCT01461122"
"NCT02058290","NCT01461135"
"NCT02058290","NCT01509820"
"NCT02058290","NCT01534988"
"NCT02058290","NCT01963975"
"NCT02061332","NCT00923143"
"NCT02061423","NCT02110199"
"NCT02063724","NCT02110173"
"NCT02063854","NCT02066376"
"NCT02070549","NCT02007382"
"NCT02079974","NCT02084667"
"NCT02085408","NCT01041703"
"NCT02090387","NCT02238600"
"NCT02097745","NCT00468377"
"NCT02101775","NCT02151292"
"NCT02104219","NCT02104206"
"NCT02105987","NCT02131025"
"NCT02109484","NCT02132156"
"NCT02111746","NCT02474472"
"NCT02111824","NCT01433822"
"NCT02120079","NCT02106377"
"NCT02128555","NCT01518361"
"NCT02130700","NCT02117531"
"NCT02131766","NCT02008188"
"NCT02134925","NCT02886000"
"NCT02135042","NCT02179164"
"NCT02136134","NCT01620879"
"NCT02138071","NCT01640132"
"NCT02141633","NCT02026375"
"NCT02141711","NCT01873209"
"NCT02144688","NCT01848678"
"NCT02147548","NCT02143895"
"NCT02148484","NCT00417300"
"NCT02152007","NCT02057614"
"NCT02157623","NCT02258243"
"NCT02158520","NCT01879306"
"NCT02164981","NCT02695589"
"NCT02166346","NCT01446575"
"NCT02169271","NCT02135497"
"NCT02178657","NCT02290483"
"NCT02179086","NCT02163135"
"NCT02181114","NCT01553864"
"NCT02186561","NCT02178007"
"NCT02190695","NCT02188706"
"NCT02194738","NCT02200497"
"NCT02196168","NCT01935037"
"NCT02196181","NCT02199730"
"NCT02204774","NCT02162108"
"NCT02210858","NCT00005846"
"NCT02214433","NCT02214355"
"NCT02217501","NCT02317822"
"NCT02217865","NCT02321488"
"NCT02230839","NCT01808924"
"NCT02243592","NCT02496195"
"NCT02249364","NCT02296827"
"NCT02250807","NCT02256176"
"NCT02251041","NCT01886443"
"NCT02266706","NCT02725216"
"NCT02279095","NCT02979769"
"NCT02281760","NCT02281734"
"NCT02284919","NCT02762110"
"NCT02286089","NCT06674993"
"NCT02293603","NCT01815060"
"NCT02293941","NCT02149368"
"NCT02297204","NCT02368756"
"NCT02300909","NCT02380456"
"NCT02308657","NCT02176798"
"NCT02310100","NCT02088606"
"NCT02311907","NCT00979082"
"NCT02315417","NCT02366260"
"NCT02320149","NCT02651012"
"NCT02327130","NCT02258022"
"NCT02327572","NCT02176447"
"NCT02328677","NCT02391597"
"NCT02328781","NCT03859674"
"NCT02330653","NCT02330211"
"NCT02334683","NCT02326818"
"NCT02335528","NCT03103165"
"NCT02338986","NCT02406378"
"NCT02342522","NCT01857414"
"NCT02346994","NCT02132377"
"NCT02347969","NCT02352415"
"NCT02352285","NCT01865214"
"NCT02359409","NCT02539888"
"NCT02374463","NCT02234817"
"NCT02380352","NCT01707485"
"NCT02381353","NCT03003741"
"NCT02384200","NCT02408211"
"NCT02385214","NCT01457157"
"NCT02394080","NCT02524314"
"NCT02395666","NCT01586260"
"NCT02397733","NCT02357875"
"NCT02401451","NCT02124629"
"NCT02405234","NCT00825409"
"NCT02407405","NCT02644512"
"NCT02408471","NCT01398735"
"NCT02409316","NCT02559544"
"NCT02410655","NCT02453568"
"NCT02418754","NCT02603484"
"NCT02425826","NCT02555826"
"NCT02427178","NCT02363881"
"NCT02428491","NCT02821195"
"NCT02431806","NCT03087916"
"NCT02435225","NCT02095483"
"NCT02445755","NCT02372045"
"NCT02446977","NCT02540980"
"NCT02448823","NCT02476071"
"NCT02451176","NCT01746316"
"NCT02452931","NCT02811471"
"NCT02453737","NCT03391388"
"NCT02454075","NCT01322542"
"NCT02455050","NCT02343900"
"NCT02458859","NCT01683344"
"NCT02462083","NCT02611349"
"NCT02462122","NCT02615093"
"NCT02464943","NCT02418611"
"NCT02466295","NCT02425618"
"NCT02466971","NCT01835171"
"NCT02466971","NCT05358600"
"NCT02467387","NCT02123706"
"NCT02469389","NCT02455349"
"NCT02469623","NCT01875614"
"NCT02469623","NCT01914549"
"NCT02469623","NCT01921660"
"NCT02469623","NCT02469636"
"NCT02469623","NCT02469649"
"NCT02471781","NCT02319551"
"NCT02474459","NCT02066779"
"NCT02476019","NCT02463240"
"NCT02476890","NCT03407014"
"NCT02481921","NCT02454985"
"NCT02488109","NCT02621229"
"NCT02488668","NCT02519907"
"NCT02489539","NCT02489552"
"NCT02490878","NCT02531659"
"NCT02492165","NCT02821221"
"NCT02495142","NCT00582595"
"NCT02500602","NCT02492334"
"NCT02500732","NCT02874937"
"NCT02507375","NCT02514096"
"NCT02508090","NCT02031133"
"NCT02512926","NCT03273829"
"NCT02513797","NCT02631915"
"NCT02516124","NCT02264405"
"NCT02519777","NCT02406196"
"NCT02523105","NCT02583724"
"NCT02530073","NCT06064188"
"NCT02532868","NCT00104351"
"NCT02536508","NCT03313570"
"NCT02538341","NCT01967316"
"NCT02538341","NCT02538757"
"NCT02544100","NCT02606656"
"NCT02548104","NCT02167282"
"NCT02550028","NCT02602015"
"NCT02550054","NCT02601872"
"NCT02551003","NCT02605018"
"NCT02551081","NCT02607189"
"NCT02551679","NCT02140931"
"NCT02552511","NCT02605031"
"NCT02570906","NCT02606968"
"NCT02572817","NCT02610478"
"NCT02575963","NCT01756677"
"NCT02577536","NCT02659969"
"NCT02581930","NCT03427398"
"NCT02587806","NCT02418351"
"NCT02589938","NCT01141231"
"NCT02592161","NCT01771510"
"NCT02594280","NCT02555436"
"NCT02596503","NCT02318589"
"NCT02598089","NCT02809209"
"NCT02602119","NCT02769156"
"NCT02608216","NCT02774473"
"NCT02612909","NCT02815098"
"NCT02622594","NCT02579447"
"NCT02628977","NCT02427815"
"NCT02629549","NCT02769533"
"NCT02640313","NCT01899014"
"NCT02642991","NCT02642341"
"NCT02642991","NCT02642354"
"NCT02643082","NCT03024346"
"NCT02651714","NCT02672410"
"NCT02661464","NCT02967003"
"NCT02664181","NCT02795923"
"NCT02664415","NCT03036709"
"NCT02666391","NCT02568956"
"NCT02666417","NCT03357510"
"NCT02667327","NCT02666131"
"NCT02672306","NCT02513706"
"NCT02677220","NCT02560987"
"NCT02682927","NCT02826863"
"NCT02687165","NCT05055622"
"NCT02688790","NCT03617042"
"NCT02700269","NCT02698774"
"NCT02713282","NCT02772393"
"NCT02717455","NCT02899715"
"NCT02717507","NCT01347970"
"NCT02728726","NCT02822001"
"NCT02728804","NCT02755571"
"NCT02749721","NCT02559947"
"NCT02756130","NCT03027271"
"NCT02760693","NCT01792128"
"NCT02766114","NCT02726165"
"NCT02766114","NCT02766413"
"NCT02766244","NCT02028520"
"NCT02767947","NCT02491112"
"NCT02772003","NCT02822079"
"NCT02773875","NCT02506764"
"NCT02773875","NCT02514785"
"NCT02780401","NCT03156309"
"NCT02783690","NCT03391453"
"NCT02784535","NCT02796209"
"NCT02784652","NCT02231476"
"NCT02790736","NCT02924610"
"NCT02791464","NCT03232060"
"NCT02793895","NCT04145648"
"NCT02800317","NCT02792101"
"NCT02801487","NCT02795169"
"NCT02808949","NCT02658227"
"NCT02811913","NCT04535232"
"NCT02813941","NCT02732028"
"NCT02817633","NCT06322693"
"NCT02825992","NCT02462980"
"NCT02829957","NCT02761044"
"NCT02839720","NCT03105258"
"NCT02841787","NCT01912664"
"NCT02846883","NCT02843854"
"NCT02864953","NCT04950972"
"NCT02883049","NCT01406756"
"NCT02885844","NCT02517203"
"NCT02898389","NCT03043092"
"NCT02903355","NCT01345474"
"NCT02906397","NCT03081377"
"NCT02906787","NCT03254433"
"NCT02907853","NCT02948868"
"NCT02908477","NCT03421470"
"NCT02920827","NCT01144013"
"NCT02922166","NCT03036397"
"NCT02939313","NCT02948296"
"NCT02941926","NCT03613220"
"NCT02945319","NCT03288415"
"NCT02949024","NCT02944240"
"NCT02956486","NCT03036280"
"NCT02960204","NCT04806750"
"NCT02960594","NCT02327468"
"NCT02968654","NCT02962349"
"NCT02973022","NCT02886325"
"NCT02995005","NCT03167229"
"NCT03010657","NCT03559881"
"NCT03013660","NCT02953795"
"NCT03020888","NCT03019445"
"NCT03021837","NCT02912091"
"NCT03032029","NCT04331821"
"NCT03037502","NCT04040335"
"NCT03041155","NCT03075982"
"NCT03047213","NCT03108261"
"NCT03048058","NCT02659670"
"NCT03060096","NCT03190291"
"NCT03070574","NCT02864979"
"NCT03072719","NCT01724008"
"NCT03079973","NCT03209388"
"NCT03088878","NCT03420183"
"NCT03097614","NCT03180047"
"NCT03099850","NCT04753255"
"NCT03102034","NCT03099291"
"NCT03103880","NCT05712863"
"NCT03105297","NCT01004471"
"NCT03120910","NCT03075150"
"NCT03138863","NCT05339152"
"NCT03141684","NCT03233698"
"NCT03145818","NCT04795791"
"NCT03152526","NCT03290664"
"NCT03160859","NCT03543124"
"NCT03168035","NCT01999491"
"NCT03180983","NCT03994523"
"NCT03181035","NCT02519959"
"NCT03181828","NCT02670889"
"NCT03207451","NCT02629367"
"NCT03227029","NCT03422237"
"NCT03263143","NCT03210116"
"NCT03266198","NCT02692924"
"NCT03272217","NCT03133390"
"NCT03273712","NCT02441088"
"NCT03281798","NCT05368727"
"NCT03299712","NCT00778531"
"NCT03303014","NCT02991755"
"NCT03306316","NCT04718662"
"NCT03317028","NCT03308695"
"NCT03321630","NCT03413397"
"NCT03324802","NCT03339934"
"NCT03328273","NCT05404282"
"NCT03328325","NCT03133936"
"NCT03334344","NCT03421418"
"NCT03334344","NCT03534206"
"NCT03334344","NCT03542565"
"NCT03334344","NCT03556943"
"NCT03334344","NCT03666104"
"NCT03335605","NCT02680652"
"NCT03345784","NCT01958658"
"NCT03349983","NCT03411486"
"NCT03355469","NCT04817787"
"NCT03358147","NCT03547466"
"NCT03361670","NCT02929680"
"NCT03361917","NCT03398447"
"NCT03368781","NCT03467126"
"NCT03371420","NCT02751554"
"NCT03394365","NCT03392142"
"NCT03396341","NCT04943250"
"NCT03400020","NCT03374410"
"NCT03401229","NCT03627286"
"NCT03402152","NCT03401164"
"NCT03404791","NCT04559594"
"NCT03424109","NCT03424096"
"NCT03436056","NCT03368222"
"NCT03437928","NCT03964194"
"NCT03438747","NCT03502057"
"NCT03438799","NCT03720509"
"NCT03438799","NCT03720535"
"NCT03444948","NCT03065985"
"NCT03458000","NCT01371591"
"NCT03467789","NCT03483441"
"NCT03477604","NCT04025008"
"NCT03481413","NCT03619018"
"NCT03492840","NCT04076891"
"NCT03514784","NCT02674984"
"NCT03525210","NCT03482739"
"NCT03532204","NCT03296839"
"NCT03541408","NCT03591120"
"NCT03543865","NCT03132766"
"NCT03552263","NCT03621410"
"NCT03584763","NCT03562598"
"NCT03586284","NCT03576898"
"NCT03587740","NCT02414646"
"NCT03590106","NCT03642379"
"NCT03592706","NCT01024530"
"NCT03593213","NCT04519099"
"NCT03595553","NCT03595566"
"NCT03600623","NCT03641183"
"NCT03616821","NCT04718818"
"NCT03625752","NCT05469074"
"NCT03629236","NCT03543007"
"NCT03636022","NCT03856567"
"NCT03636451","NCT03736681"
"NCT03637972","NCT03715491"
"NCT03645122","NCT03638570"
"NCT03645122","NCT03639116"
"NCT03652961","NCT03700021"
"NCT03654209","NCT04063280"
"NCT03654599","NCT03440775"
"NCT03661047","NCT03419455"
"NCT03672422","NCT03081182"
"NCT03673046","NCT04034693"
"NCT03673345","NCT03778203"
"NCT03682471","NCT02052622"
"NCT03682900","NCT05730322"
"NCT03685578","NCT05591183"
"NCT03688243","NCT03972800"
"NCT03688633","NCT03805867"
"NCT03707444","NCT03322007"
"NCT03713242","NCT03686995"
"NCT03716193","NCT04112342"
"NCT03717922","NCT03782194"
"NCT03721042","NCT03715855"
"NCT03734471","NCT03769727"
"NCT03745144","NCT04086225"
"NCT03748953","NCT04371770"
"NCT03768349","NCT04144010"
"NCT03783403","NCT03816254"
"NCT03803774","NCT03809208"
"NCT03826537","NCT01531556"
"NCT03834038","NCT02592343"
"NCT03836261","NCT05211856"
"NCT03836404","NCT03541343"
"NCT03836911","NCT03694795"
"NCT03849443","NCT04672213"
"NCT03849755","NCT03738982"
"NCT03855137","NCT04961671"
"NCT03860506","NCT00719069"
"NCT03870399","NCT04123262"
"NCT03890445","NCT03930030"
"NCT03890445","NCT04022083"
"NCT03896503","NCT04162041"
"NCT03900897","NCT04130113"
"NCT03903614","NCT03514992"
"NCT03907241","NCT02627300"
"NCT03909958","NCT03909087"
"NCT03919136","NCT03911349"
"NCT03934502","NCT04200430"
"NCT03943797","NCT02739113"
"NCT03945318","NCT04684745"
"NCT03952416","NCT05364151"
"NCT03968159","NCT03999918"
"NCT03974100","NCT03991338"
"NCT03979313","NCT05238974"
"NCT03991130","NCT03889782"
"NCT03995069","NCT03993756"
"NCT03998735","NCT02499198"
"NCT04016389","NCT04483557"
"NCT04018508","NCT04851236"
"NCT04020029","NCT03910283"
"NCT04040062","NCT04166864"
"NCT04046952","NCT03116438"
"NCT04078737","NCT04952311"
"NCT04095858","NCT04976699"
"NCT04114006","NCT05028296"
"NCT04129554","NCT04288310"
"NCT04137510","NCT05549440"
"NCT04140292","NCT04482322"
"NCT04144023","NCT03793829"
"NCT04173273","NCT05033340"
"NCT04176913","NCT04994587"
"NCT04192266","NCT03371654"
"NCT04210830","NCT04310124"
"NCT04216251","NCT04172636"
"NCT04216589","NCT05654051"
"NCT04222751","NCT04197609"
"NCT04232657","NCT05180032"
"NCT04254484","NCT04536623"
"NCT04260256","NCT05219981"
"NCT04262947","NCT05051020"
"NCT04277910","NCT04768452"
"NCT04299906","NCT04545281"
"NCT04311983","NCT04427839"
"NCT04339036","NCT04789109"
"NCT04339699","NCT05025475"
"NCT04342884","NCT04361123"
"NCT04343989","NCT04363502"
"NCT04343989","NCT04659772"
"NCT04348656","NCT04418518"
"NCT04372641","NCT04449562"
"NCT04381806","NCT04443686"
"NCT04392635","NCT06361849"
"NCT04410978","NCT04964791"
"NCT04426669","NCT03538613"
"NCT04481256","NCT04595149"
"NCT04491175","NCT04494698"
"NCT04502758","NCT04701840"
"NCT04505774","NCT04359277"
"NCT04509310","NCT03332277"
"NCT04514471","NCT06439238"
"NCT04525859","NCT04345705"
"NCT04538274","NCT04774692"
"NCT04539821","NCT04228250"
"NCT04550494","NCT04692662"
"NCT04551053","NCT04816565"
"NCT04551066","NCT04816578"
"NCT04567771","NCT04745650"
"NCT04573777","NCT04573010"
"NCT04589819","NCT04533984"
"NCT04622306","NCT05763264"
"NCT04622930","NCT03769363"
"NCT04629508","NCT04821791"
"NCT04636697","NCT04662697"
"NCT04658940","NCT04657055"
"NCT04687111","NCT02682719"
"NCT04688996","NCT04562012"
"NCT04722263","NCT04853433"
"NCT04761796","NCT04761809"
"NCT04762160","NCT04590820"
"NCT04762771","NCT04510038"
"NCT04823663","NCT04828811"
"NCT04839614","NCT04278183"
"NCT04889040","NCT05126576"
"NCT04896541","NCT05406375"
"NCT04904354","NCT04941391"
"NCT04904471","NCT04887207"
"NCT04936581","NCT06290960"
"NCT04958109","NCT02953834"
"NCT04991324","NCT05624801"
"NCT04992273","NCT05149300"
"NCT05002153","NCT04697550"
"NCT05005611","NCT05337670"
"NCT05024188","NCT04707222"
"NCT05040178","NCT05842837"
"NCT05046665","NCT05018442"
"NCT05064631","NCT05710081"
"NCT05076669","NCT05061927"
"NCT05120284","NCT05173623"
"NCT05136053","NCT05303246"
"NCT05170828","NCT05068401"
"NCT05223036","NCT05112822"
"NCT05233085","NCT05209334"
"NCT05245500","NCT06937970"
"NCT05260801","NCT04900025"
"NCT05277727","NCT05181410"
"NCT05310084","NCT06137001"
"NCT05315414","NCT05387421"
"NCT05366296","NCT05351450"
"NCT05378191","NCT04860739"
"NCT05384002","NCT05380518"
"NCT05416203","NCT05490199"
"NCT05432791","NCT05633381"
"NCT05497843","NCT05542433"
"NCT05516342","NCT04899973"
"NCT05538221","NCT05305755"
"NCT05573906","NCT05845606"
"NCT05624723","NCT05694195"
"NCT05674487","NCT05848869"
"NCT05691478","NCT05683197"
"NCT05715216","NCT05026606"
"NCT05745532","NCT04592458"
"NCT05828069","NCT05287295"
"NCT05834738","NCT06841094"
"NCT05841459","NCT06097858"
"NCT05853653","NCT06197633"
"NCT05895552","NCT06893094"
"NCT05904080","NCT06010095"
"NCT05908162","NCT06142162"
"NCT05910528","NCT06370858"
"NCT05919251","NCT05392270"
"NCT05941585","NCT05893329"
"NCT05956223","NCT06386822"
"NCT05961982","NCT05916846"
"NCT05962723","NCT06189339"
"NCT05974150","NCT05974137"
"NCT05995665","NCT05494489"
"NCT05999890","NCT05967221"
"NCT06045806","NCT06399393"
"NCT06056323","NCT05944276"
"NCT06088992","NCT06064565"
"NCT06096597","NCT06104787"
"NCT06113068","NCT05899569"
"NCT06138873","NCT06051994"
"NCT06142292","NCT05739526"
"NCT06159179","NCT05553665"
"NCT06167785","NCT06919705"
"NCT06175000","NCT02498951"
"NCT06290518","NCT05896657"
"NCT06313983","NCT05122494"
"NCT06348901","NCT06329232"
"NCT06377878","NCT02020174"
"NCT06381895","NCT06442839"
"NCT06399419","NCT06414642"
"NCT06433791","NCT03927625"
"NCT06458543","NCT06453200"
"NCT06498661","NCT06676150"
"NCT06537778","NCT06399965"
"NCT06549218","NCT06528548"
"NCT06567119","NCT06438341"
"NCT06567340","NCT06728397"
"NCT06569303","NCT06416423"
"NCT06570291","NCT05996224"
"NCT06702423","NCT06718166"
"NCT06734403","NCT05861024"
"NCT06734442","NCT05861037"
"NCT06734455","NCT05858658"
"NCT06734494","NCT05840419"
"NCT06734507","NCT05848726"
"NCT06779123","NCT06741891"
"NCT06880549","NCT06880536"
